,z1,z2,z3,z4,z5,z6,z7,z8,z9
1,2,-0.0985749699193639,0.219638316618935,0.277440832376956,0.0215331125609464,-0.440999064816499,0.507554202874615,-0.201572563727065,0.00410766090652136
2,5,0.200067111943152,0.26106555185591,0.219041385551585,-0.106240958878939,-0.71767810066104,0.0300764040271066,-0.119331446974152,0.466023786212338
3,3,-0.348689382555249,-0.00532910190856168,-0.00790125283331824,0.203833867789689,0.00315957411511993,0.1509091366261,0.184746031988732,-0.309687308064001
4,5,0.0598972163422667,1.25139642580049,-0.0776294798649578,-0.0999864867110169,-1.37128074381353,-0.117290182911291,-0.334859433194036,-0.567028617059395
5,11,-1.0916761851615,1.29183542562883,-0.687362686308892,0.676949044611979,1.76384575563908,0.535281905863484,0.367405056602754,0.238273015832129
6,5,-0.670137809200109,-0.724461248870629,0.640417060794963,-0.0834907587008846,-0.840783854816875,0.485047047318438,0.0225917662574085,-0.175400600223871
7,5,-0.365565910017308,-1.03825484092646,-0.029438075165013,0.33312647567306,-0.000874085816049577,-0.872226757910973,-0.145405498438361,-0.119699209494491
8,1,-0.0231469808570078,0.156958489674004,-0.162301595761378,0.152967917242605,-0.367910725231803,-0.333553769252637,-0.064259747634495,-0.0840948241403605
9,5,0.705044681469939,-0.149735606069604,-0.10763630707132,0.258630314227201,-0.56290744048774,0.121913938178097,-0.0760766921321331,0.0295074357165072
10,4,0.111767155387834,0.248409142495898,0.191338253030773,-0.00180079350474619,1.15398509716682,-0.26432977144623,-0.137689255079059,0.242954771251903
11,2,0.0809753135819322,-0.185792592519291,-0.0840948241403606,0.290962268955354,0.0445165553544356,-0.197849015766582,-0.327527715457253,-0.0945393720442106
12,4,0.334920681384779,-0.0704428129877137,-0.0397917414967099,-0.0839480627352786,-0.372758501704145,-0.891825544693833,-0.210403576957686,0.0279179985228605
13,5,0.193090770408606,-0.261059331662462,0.0703017840565863,0.156682555056435,-0.910409708862083,-0.546053887003089,0.393154951510987,0.297925599473294
14,8,-0.0119440134260089,0.776970441904425,0.187981764165521,-0.224181443475467,0.971491704005293,0.139587874689928,-0.0335846125514507,0.537782471670348
15,6,-0.044266341402238,0.0887070631348188,-0.148325115259897,-0.581273942534693,-0.14433376823371,0.894844104371946,-0.180863928112765,-0.316876709629463
16,1,0.311251483108186,4.09270560120318e-17,-0.0935338172095352,0.0935338172095352,-0.197526197569691,-0.368638148410316,-0.147385712302624,0.147385712302624
17,10,0.128896477552832,-0.256896745460139,0.0250355407176128,0.485995074434389,-0.346331528508544,-1.32764142807373,0.621542637564604,-0.476916292412387
18,9,-1.13860300151763,1.36355174004899,0.118859316149757,0.078464235775408,0.155249014844275,1.00459697938861,-0.315832293538713,-0.153511177127613
19,4,0.0916765795328224,0.24980562808318,0.0531435526934794,0.19989167522339,-0.0245034251089635,-0.402169631450342,0.0455110358912581,-0.0890012850374345
20,7,-0.472670130243365,-1.52452873560313,0.227244417577702,0.220321612209031,-1.04983216348641,0.795473404729716,0.729139957768024,0.439752758574369
21,6,0.366839779018644,-0.786465359380113,-0.254376366441111,-0.498344150838397,0.950815773947098,-0.535756594483327,0.0825015747674775,-0.248155456267032
22,2,0.684149482453248,-0.545503507642526,-0.185677161705884,-0.289550212268868,-0.0430430370403027,-0.299893091113953,-0.0873730401356606,0.183754152313828
23,4,-0.326777387785946,-0.480757086306191,-0.166400535153726,-0.00562377477139133,0.265189733781135,0.34506660936771,0.180705173152933,0.0893873402956745
24,5,0.986826093697919,-0.659471061740421,0.0431280051692401,-0.106458623207769,-0.165884897043834,-1.17161239145152,-0.189085026517522,0.449941885485411
25,4,-0.477572083661615,0.556388993391873,0.25043192910978,-0.212402910390927,-0.314785022313898,0.00550191140423063,-0.00275506220960057,0.146010639485907
26,4,0.137702766908478,-0.376254836498128,-0.459407602618617,0.00806980587758507,-1.06169071628682,-0.76955242573746,0.207290209744363,0.0203820030365871
27,6,-0.279002515971152,-0.0390684813447224,-0.225580836774679,0.263196540340581,-0.23211143159037,-0.262357945280927,0.586615451910994,0.0415381615033714
28,3,0.323040071970961,-0.331374370524056,0.236776171369757,0.0609774355998487,0.891706188610461,-0.180014119972419,-0.214150161038362,-0.259445512817824
29,5,1.07457942129819,0.028541522975488,-0.359197426846678,-0.075311672714207,-0.152164492943202,0.575071987654397,0.0337155463762864,-0.115645327311576
30,3,0.0690759008555725,-0.390877021511195,-0.342259023227961,0.322043598403325,-1.09938485013632,-0.70765241630048,0.153026685653702,0.215243365833488
31,9,0.225892613817465,-0.54395234215016,0.377126158151926,-0.434110966070283,-1.39430498580414,1.82654875977705,-0.282026987893344,0.0134245062467554
32,3,-0.799091460639198,0.0426148037236005,-0.0693994108010396,0.0105724121421167,-0.642671664833142,-0.406118478909091,0.194752151864068,-0.168043678900696
33,4,0.311970355728307,0.193278420904917,0.314693490844107,0.0987701623730207,-0.895640141433571,0.0445346177476901,-0.324296824916576,0.316865458118362
34,3,0.527820726312589,0.611532062735638,-0.0854709732630901,0.418975153562837,-0.196950253533111,0.196969056845654,0.0628449629316949,-0.168777528200328
35,4,0.659261559069624,0.0195857427802164,-0.288607555592936,-0.288570085840053,-0.382373436752351,0.37419569746603,0.0090698578241848,0.016407761390059
36,6,0.0886234114330373,-0.901718632853497,-0.394850795866986,0.269231955229607,0.942947779740246,1.78748813701453,-0.210714433913132,-0.290963022794198
37,5,0.465275682390466,-0.801215936146894,-0.0707735928305084,-0.192167749571528,0.282201717675391,-0.404597761500813,0.0179373221295308,-0.0977669660683548
38,5,0.531079966822328,-0.120997718251052,-0.336580623882195,-0.0828034898532992,-0.522931141844497,0.108460454913272,-0.130617429619718,-0.706533621920325
39,2,0.369242683126384,0.0418880289246677,-0.16907568116072,0.300353629545229,-0.543324108913946,-0.665791154164256,-0.131148541693127,0.177628641349896
40,2,-0.251074502660473,0.0685295986758145,-0.07864397002303,0.12061785403166,-0.492761456585925,0.010854022131934,-0.242041251837984,0.166016233575208
